NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
117,14,5719068,5719065,2557649,1,572826009
118,14,5719068,5719065,2557649,1,571406683
119,14,5719068,5719065,2557649,1,572230091
120,14,5719068,5719065,2557649,1,573535673
121,14,5719068,5719065,2557649,1,573406431
122,14,5719068,5719065,2557649,1,572753201
123,14,5719068,5719065,2557649,1,574117556
124,14,5719068,5719065,2557649,1,576398011
125,14,5719068,5719065,2557649,1,572618696
126,14,5719068,5719065,2557649,1,574567272
127,14,5719068,5719065,2557649,1,575268456
128,14,5719068,5719065,2557649,1,575806478
129,14,5719068,5719065,2557649,1,577678738
130,14,5719068,5719065,2557649,1,597856040
131,14,5719068,5719065,2557649,1,571663998
132,14,5719068,5719065,2557649,1,573469882
133,14,5719068,5719065,2557649,1,576378127
134,14,5719068,5719065,2557649,1,570090575
135,14,5719068,5719065,2557649,1,570965153
136,14,5719068,5719065,2557649,1,572679807
137,14,5719068,5719065,2557649,1,569822441
138,14,5719068,5719065,2557649,1,573765794
139,14,5719068,5719065,2557649,1,569326525
140,14,5719068,5719065,2557649,1,569480036
141,14,5719068,5719065,2557649,1,569910161
142,14,5719068,5719065,2557649,1,568435279
143,14,5719068,5719065,2557649,1,567902227
144,14,5719068,5719065,2557649,1,567263325
145,14,5719068,5719065,2557649,1,570256661
146,14,5719068,5719065,2557649,1,569414830
147,14,5719068,5719065,2557649,1,568926809
148,14,5719068,5719065,2557649,1,569140849
149,14,5719068,5719065,2557649,1,568227672
150,14,5719068,5719065,2557649,1,567394323
151,14,5719068,5719065,2557649,1,597842297
152,14,5719068,5719065,2557649,1,568544053
153,14,5719068,5719065,2557649,1,568112173
154,14,5719068,5719065,2557649,1,567014783
155,14,5719068,5719065,2557649,1,565686978
156,14,5719068,5719065,2557649,1,567344321
157,14,5719068,5719065,2557649,1,568211298
158,14,5719068,5719065,2557649,1,568047551
159,14,5719068,5719065,2557649,1,567341982
160,14,5719068,5719065,2557649,1,565438728
161,14,5719068,5719065,2557649,1,564861232
162,14,5719068,5719065,2557649,1,563950102
163,14,5719068,5719065,2557649,1,564447772
164,14,5719068,5719065,2557649,1,564613857
165,14,5719068,5719065,2557649,1,566627056
166,14,5719068,5719065,2557649,1,564313267
167,14,5719068,5719065,2557649,1,563984313
168,14,5719068,5719065,2557649,1,564840178
