NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
238,14,44,44,71237764,1,2634268751
239,14,36,36,52508855,1,1865668382
240,14,39,39,82634956,1,3018241591
241,14,37,37,31881785,1,1135615270
242,14,37,37,65239729,1,2461186655
243,14,47,47,62295782,1,2212809787
244,14,34,34,40251560,1,1464420930
245,14,42,42,39918363,1,1468163986
246,14,37,37,85450747,1,3067437598
247,14,39,39,73689050,1,2620863222
248,14,35,35,87103877,1,3150858262
249,14,45,45,104369092,1,3907344942
250,14,33,33,53919751,1,1946377589
251,14,49,49,115973754,1,4211209755
252,14,44,44,39714969,1,1429329004
253,14,34,34,59911730,1,2170554268
254,14,39,39,77900628,1,2784805078
255,14,42,42,58135796,1,2113280030
256,14,37,37,46566982,1,1664814973
257,14,35,35,57039903,1,2051608921
258,14,33,33,74542069,1,2764685964
259,14,49,49,44389371,1,1636681080
260,14,40,40,53122093,1,1917439002
261,14,46,46,71124282,1,2579062098
262,14,34,34,57012404,1,2050813291
263,14,37,37,75708667,1,2676530703
264,14,40,40,51442674,1,1934153661
265,14,31,31,54515525,1,2036312418
266,14,28,28,115870621,1,4264891524
267,14,41,41,44344865,1,1580974417
268,14,42,42,26939148,1,998933020
269,14,40,40,72386322,1,2677536863
270,14,51,51,90071698,1,3391799018
271,14,46,46,68891851,1,2515228373
272,14,41,41,31534734,1,1134247114
273,14,40,40,53496068,1,1998826877
274,14,36,36,73134564,1,2619952970
275,14,43,43,34781001,1,1278223953
276,14,31,31,75641567,1,2707001777
277,14,30,30,78829135,1,2871513235
278,14,41,41,75594905,1,2777104340
279,14,48,48,32685708,1,1205454669
280,14,41,41,108929283,1,4006284043
281,14,36,36,69877322,1,2549846020
282,14,46,46,48831506,1,1793173958
283,14,31,31,37111271,1,1332732347
284,14,41,41,117004073,1,4242925882
285,14,37,37,45648249,1,1659730369
286,14,48,48,84669599,1,3121751544
287,14,37,37,49350133,1,1799565020
288,14,38,38,49276482,1,1761339114
289,14,49,49,75049624,1,2777004923
290,14,52,52,82852754,1,2985669306
291,14,48,48,49084722,1,1787536419
292,14,45,45,73640264,1,2700573579
293,14,37,37,70963303,1,2564701286
294,14,51,51,94764850,1,3352353497
295,14,41,41,88105917,1,3176883634
296,14,31,31,134011860,1,4833375927
297,14,43,43,38598118,1,1378974786
298,14,50,50,78384002,1,2872590449
299,14,45,45,70280943,1,2592268208
300,14,33,33,80930999,1,3010670095
301,14,42,42,110438226,1,3900073452
302,14,46,46,49336271,1,1731887359
303,14,58,58,96822863,1,3519429042
304,14,42,42,61125432,1,2267245665
305,14,43,43,66917898,1,2399536015
306,14,38,38,70123926,1,2741133157
307,14,46,46,85459576,1,3170707780
308,14,42,42,50515444,1,1819575652
309,14,35,35,51497046,1,1865370130
310,14,40,40,23054028,1,856450947
311,14,57,57,96922533,1,3602931871
312,14,53,53,72156918,1,2622715890
313,14,32,32,106325954,1,3860570327
314,14,48,48,70862808,1,2565113575
315,14,41,41,48144379,1,1795146511
316,14,49,49,103017235,1,3718404927
317,14,34,34,37101843,1,1369534248
318,14,37,37,99094780,1,3494940542
319,14,40,40,73749395,1,2642603713
320,14,39,39,47660408,1,1698133472
321,14,38,38,61485479,1,2329013560
322,14,42,42,70974885,1,2573554679
323,14,44,44,80051552,1,2964120632
324,14,37,37,42450213,1,1530141535
325,14,40,40,61482157,1,2253381938
326,14,48,48,74334526,1,2699707187
327,14,34,34,59786044,1,2147922240
328,14,30,30,66584090,1,2397830132
329,14,31,31,82672688,1,3010718050
330,14,43,43,61577778,1,2335160465
331,14,35,35,42143152,1,1514110222
332,14,34,34,59519701,1,2145566637
333,14,58,58,39846663,1,1451203416
334,14,33,33,53746131,1,2037620631
335,14,41,41,60213145,1,2248583890
336,14,40,40,42817563,1,1541853464
337,14,37,37,104301436,1,3876350173
338,14,41,41,55907507,1,2034965900
339,14,39,39,74068333,1,2643291153
340,14,42,42,57927452,1,2088893288
341,14,38,38,69499133,1,2589170487
342,14,41,41,56156337,1,2048032534
343,14,30,30,34860202,1,1304987935
344,14,47,47,86006387,1,3153295445
345,14,35,35,43542438,1,1589708216
346,14,43,43,68308422,1,2476623804
347,14,33,33,96655059,1,3483221303
348,14,54,54,79842940,1,2889435229
349,14,44,44,39740472,1,1455709646
350,14,37,37,77922400,1,2881851160
351,14,27,27,65949809,1,2449214780
352,14,27,27,70186222,1,2543719875
353,14,43,43,125946665,1,4539727691
354,14,34,34,39451580,1,1425322784
355,14,47,47,28777088,1,1049438703
356,14,44,44,46884182,1,1720333036
357,14,50,50,71142623,1,2655948715
358,14,40,40,50223354,1,1831556592
359,14,36,36,69504942,1,2497292051
360,14,29,29,111913635,1,4047902707
361,14,42,42,94767468,1,3502448879
362,14,34,34,89757881,1,3352923683
363,14,35,35,102002439,1,3693796544
364,14,35,35,69495550,1,2581535540
365,14,34,34,61731387,1,2255767951
366,14,32,32,68219359,1,2466157515
367,14,41,41,62141742,1,2309366969
368,14,41,41,88278977,1,3212817974
369,14,30,30,64242995,1,2330593123
370,14,45,45,68657650,1,2430738682
371,14,50,50,71155582,1,2567865970
372,14,30,30,66582929,1,2389836698
373,14,42,42,42616298,1,1553063043
374,14,53,53,63718753,1,2322356995
375,14,43,43,34509630,1,1288895510
376,14,46,46,71706831,1,2597699311
377,14,53,53,67311390,1,2450525916
378,14,40,40,69711799,1,2543385950
379,14,39,39,96996740,1,3610298099
380,14,37,37,41503961,1,1535805975
381,14,35,35,49135077,1,1815129365
382,14,37,37,71984745,1,2653876744
383,14,58,58,103091913,1,3719530096
384,14,45,45,39027772,1,1398586287
385,14,38,38,84848115,1,3041992356
386,14,33,33,45701972,1,1662402352
387,14,43,43,125351545,1,4567248997
388,14,39,39,40868865,1,1464289641
389,14,44,44,83026454,1,3014512861
390,14,30,30,84094973,1,3071059893
391,14,45,45,50818834,1,1853254099
392,14,40,40,111599868,1,3992899274
393,14,34,34,70933440,1,2518150069
394,14,43,43,75278448,1,2770044843
395,14,33,33,72388118,1,2666713256
396,14,35,35,47490223,1,1755032849
397,14,36,36,36778552,1,1300725278
398,14,46,46,58353420,1,2125482320
399,14,46,46,38465783,1,1397257022
400,14,37,37,108455552,1,3900310299
401,14,45,45,57614882,1,2104263184
402,14,42,42,76523099,1,2785646908
403,14,54,54,66272380,1,2449907484
404,14,52,52,57658098,1,2071611657
405,14,33,33,84903127,1,3051221193
406,14,32,32,43807280,1,1609573231
407,14,30,30,54365637,1,1965599316
408,14,39,39,55382725,1,1972022251
409,14,37,37,110557446,1,4085118359
410,14,33,33,46562402,1,1716174473
411,14,42,42,73309166,1,2628159565
412,14,38,38,78475487,1,2788325323
413,14,38,38,46992072,1,1712393697
414,14,33,33,76849117,1,2738146256
415,14,40,40,65558196,1,2393390278
416,14,41,41,108229733,1,3963915657
417,14,25,25,73057677,1,2701873897
418,14,26,26,84969526,1,3115142933
419,14,34,34,88765576,1,3189652308
420,14,37,37,41836443,1,1483559030
421,14,33,33,70859451,1,2521672069
422,14,48,48,63483241,1,2302098697
423,14,47,47,47557325,1,1757475880
424,14,43,43,110573647,1,4063534012
425,14,40,40,31172983,1,1097555156
426,14,33,33,76848906,1,2741205673
427,14,41,41,36484730,1,1315120885
428,14,45,45,72109705,1,2537971515
429,14,45,45,51821611,1,1928897124
430,14,49,49,42570396,1,1565529666
431,14,42,42,72035898,1,2665105914
432,14,43,43,81456238,1,2870930474
433,14,52,52,57283397,1,2156724461
434,14,37,37,59558648,1,2125706886
435,14,38,38,54107810,1,1938026838
436,14,32,32,119204206,1,4452125364
437,14,42,42,86418358,1,3065001585
438,14,36,36,36567008,1,1292659328
439,14,60,60,53307482,1,1969469276
440,14,29,29,92973177,1,3316068565
441,14,36,36,68634202,1,2495024170
442,14,45,45,41673084,1,1584323022
443,14,38,38,23339562,1,874885232
444,14,40,40,110406865,1,3971735111
445,14,43,43,44399143,1,1620855619
446,14,38,38,56529271,1,2033424933
447,14,44,44,88426660,1,3119727819
448,14,44,44,81007196,1,2864262506
449,14,41,41,35033063,1,1237161733
450,14,27,27,98732501,1,3667588420
451,14,33,33,69893271,1,2520726143
452,14,39,39,71225629,1,2561202386
453,14,29,29,84858083,1,3014073964
454,14,34,34,37194570,1,1326962934
455,14,44,44,32112519,1,1143359283
456,14,54,54,47240926,1,1664789826
457,14,32,32,61068864,1,2224319958
458,14,39,39,76099455,1,2675914608
459,14,46,46,68818032,1,2500317843
460,14,42,42,65642213,1,2366055232
461,14,43,43,58529527,1,2086783012
462,14,35,35,102328612,1,3688922469
463,14,42,42,87544557,1,3082466844
464,14,40,40,56637863,1,2011216890
465,14,71,71,90353992,1,3275830923
466,14,40,40,56095645,1,2022684369
467,14,38,38,55554251,1,2000684809
468,14,34,34,47517346,1,1713388745
469,14,41,41,66151709,1,2457877525
470,14,35,35,159149541,1,5785845742
471,14,41,41,76379009,1,2788544626
472,14,44,44,71354408,1,2534202142
473,14,30,30,66581777,1,2341224914
474,14,47,47,69027074,1,2463503368
475,14,30,30,93827229,1,3354562313
476,14,43,43,106713705,1,3767021391
477,14,52,52,81789187,1,2949244020
478,14,43,43,32421852,1,1196288406
479,14,41,41,39889519,1,1418541363
480,14,38,38,93967473,1,3360920919
481,14,44,44,42631600,1,1511302857
482,14,47,47,63148004,1,2296924033
483,14,35,35,100414026,1,3671718327
484,14,42,42,78937703,1,2892698452
485,14,41,41,81852913,1,2975919697
486,14,38,38,77267059,1,2799508295
487,14,38,38,80699823,1,2959624928
488,14,37,37,77818069,1,2780837455
489,14,26,26,45354136,1,1662348842
490,14,29,29,94145187,1,3391181462
491,14,31,31,84520007,1,3110966534
492,14,33,33,66726967,1,2461599529
493,14,26,26,35493467,1,1261837662
494,14,49,49,38906936,1,1397062573
495,14,41,41,56778632,1,2011004897
496,14,49,49,61378595,1,2199097526
497,14,47,47,73176404,1,2626440526
498,14,58,58,37741941,1,1346012435
499,14,39,39,77948752,1,2833015686
500,14,50,50,87071840,1,3074339489
501,14,34,34,91186082,1,3257789629
502,14,38,38,50827593,1,1838731881
503,14,54,54,46759776,1,1719425708
504,14,41,41,93853708,1,3402749236
